0	9534	9509	9483	9456	9428	9399	9369	9338	9306	9273	9239	9204	9168	9131	9093	9054	9014	8973	8931	8888	8844	8799	8753	8706	8658	8609	8559	8508	8456	8404	8352	8300	8248	8196	8144	8092	8040	7988	7936	7884	7832	7780	7728	7676	7624	7572	7520	7468	7416	7364	7312	0
0	9510	9484	9457	9429	9400	9370	9339	9307	9274	9240	9205	9169	9132	9094	9055	9015	8974	8932	8889	8845	8800	8754	8707	8659	8610	8560	8509	8457	8405	8353	8301	8249	8197	8145	8093	8041	7989	7937	7885	7833	7781	7729	7677	7625	7573	7521	7469	7417	7365	7313	7261	0
0	9485	9458	9430	9401	9371	9340	9308	9275	9241	9206	9170	9133	9095	9056	9016	8975	8933	8890	8846	8801	8755	8708	8660	8611	8561	8510	8458	8406	8354	8302	8250	8198	8146	8094	8042	7990	7938	7886	7834	7782	7730	7678	7626	7574	7522	7470	7418	7366	7314	7262	7210	0
0	9459	9431	9402	9372	9341	9309	9276	9242	9207	9171	9134	9096	9057	9017	8976	8934	8891	8847	8802	8756	8709	8661	8612	8562	8511	8459	8407	8355	8303	8251	8199	8147	8095	8043	7991	7939	7887	7835	7783	7731	7679	7627	7575	7523	7471	7419	7367	7315	7263	7211	7159	0
0	9432	9403	9373	9342	9310	9277	9243	9208	9172	9135	9097	9058	9018	8977	8935	8892	8848	8803	8757	8710	8662	8613	8563	8512	8460	8408	8356	8304	8252	8200	8148	8096	8044	7992	7940	7888	7836	7784	7732	7680	7628	7576	7524	7472	7420	7368	7316	7264	7212	7160	7108	0
0	9404	9374	9343	9311	9278	9244	9209	9173	9136	9098	9059	9019	8978	8936	8893	8849	8804	8758	8711	8663	8614	8564	8513	8461	8409	8357	8305	8253	8201	8149	8097	8045	7993	7941	7889	7837	7785	7733	7681	7629	7577	7525	7473	7421	7369	7317	7265	7213	7161	7109	7057	0
0	9375	9344	9312	9279	9245	9210	9174	9137	9099	9060	9020	8979	8937	8894	8850	8805	8759	8712	8664	8615	8565	8514	8462	8410	8358	8306	8254	8202	8150	8098	8046	7994	7942	7890	7838	7786	7734	7682	7630	7578	7526	7474	7422	7370	7318	7266	7214	7162	7110	7058	7006	0
0	9345	9313	9280	9246	9211	9175	9138	9100	9061	9021	8980	8938	8895	8851	8806	8760	8713	8665	8616	8566	8515	8463	8411	8359	8307	8255	8203	8151	8099	8047	7995	7943	7891	7839	7787	7735	7683	7631	7579	7527	7475	7423	7371	7319	7267	7215	7163	7111	7059	7007	6955	0
0	9314	9281	9247	9212	9176	9139	9101	9062	9022	8981	8939	8896	8852	8807	8761	8714	8666	8617	8567	8516	8464	8412	8360	8308	8256	8204	8152	8100	8048	7996	7944	7892	7840	7788	7736	7684	7632	7580	7528	7476	7424	7372	7320	7268	7216	7164	7112	7060	7008	6956	6904	0
0	9282	9248	9213	9177	9140	9102	9063	9023	8982	8940	8897	8853	8808	8762	8715	8667	8618	8568	8517	8465	8413	8361	8309	8257	8205	8153	8101	8049	7997	7945	7893	7841	7789	7737	7685	7633	7581	7529	7477	7425	7373	7321	7269	7217	7165	7113	7061	7009	6957	6905	6853	0
0	9249	9214	9178	9141	9103	9064	9024	8983	8941	8898	8854	8809	8763	8716	8668	8619	8569	8518	8466	8414	8362	8310	8258	8206	8154	8102	8050	7998	7946	7894	7842	7790	7738	7686	7634	7582	7530	7478	7426	7374	7322	7270	7218	7166	7114	7062	7010	6958	6906	6854	6802	0
0	9215	9179	9142	9104	9065	9025	8984	8942	8899	8855	8810	8764	8717	8669	8620	8570	8519	8467	8415	8363	8311	8259	8207	8155	8103	8051	7999	7947	7895	7843	7791	7739	7687	7635	7583	7531	7479	7427	7375	7323	7271	7219	7167	7115	7063	7011	6959	6907	6855	6803	6751	0
0	9180	9143	9105	9066	9026	8985	8943	8900	8856	8811	8765	8718	8670	8621	8571	8520	8468	8416	8364	8312	8260	8208	8156	8104	8052	8000	7948	7896	7844	7792	7740	7688	7636	7584	7532	7480	7428	7376	7324	7272	7220	7168	7116	7064	7012	6960	6908	6856	6804	6752	6700	0
0	9144	9106	9067	9027	8986	8944	8901	8857	8812	8766	8719	8671	8622	8572	8521	8469	8417	8365	8313	8261	8209	8157	8105	8053	8001	7949	7897	7845	7793	7741	7689	7637	7585	7533	7481	7429	7377	7325	7273	7221	7169	7117	7065	7013	6961	6909	6857	6805	6753	6701	6649	0
0	9107	9068	9028	8987	8945	8902	8858	8813	8767	8720	8672	8623	8573	8522	8470	8418	8366	8314	8262	8210	8158	8106	8054	8002	7950	7898	7846	7794	7742	7690	7638	7586	7534	7482	7430	7378	7326	7274	7222	7170	7118	7066	7014	6962	6910	6858	6806	6754	6702	6650	6598	0
0	9069	9029	8988	8946	8903	8859	8814	8768	8721	8673	8624	8574	8523	8471	8419	8367	8315	8263	8211	8159	8107	8055	8003	7951	7899	7847	7795	7743	7691	7639	7587	7535	7483	7431	7379	7327	7275	7223	7171	7119	7067	7015	6963	6911	6859	6807	6755	6703	6651	6599	6547	0
0	9030	8989	8947	8904	8860	8815	8769	8722	8674	8625	8575	8524	8472	8420	8368	8316	8264	8212	8160	8108	8056	8004	7952	7900	7848	7796	7744	7692	7640	7588	7536	7484	7432	7380	7328	7276	7224	7172	7120	7068	7016	6964	6912	6860	6808	6756	6704	6652	6600	6548	6496	0
0	8990	8948	8905	8861	8816	8770	8723	8675	8626	8576	8525	8473	8421	8369	8317	8265	8213	8161	8109	8057	8005	7953	7901	7849	7797	7745	7693	7641	7589	7537	7485	7433	7381	7329	7277	7225	7173	7121	7069	7017	6965	6913	6861	6809	6757	6705	6653	6601	6549	6497	6445	0
0	8949	8906	8862	8817	8771	8724	8676	8627	8577	8526	8474	8422	8370	8318	8266	8214	8162	8110	8058	8006	7954	7902	7850	7798	7746	7694	7642	7590	7538	7486	7434	7382	7330	7278	7226	7174	7122	7070	7018	6966	6914	6862	6810	6758	6706	6654	6602	6550	6498	6446	6394	0
0	8907	8863	8818	8772	8725	8677	8628	8578	8527	8475	8423	8371	8319	8267	8215	8163	8111	8059	8007	7955	7903	7851	7799	7747	7695	7643	7591	7539	7487	7435	7383	7331	7279	7227	7175	7123	7071	7019	6967	6915	6863	6811	6759	6707	6655	6603	6551	6499	6447	6395	6343	0
0	8864	8819	8773	8726	8678	8629	8579	8528	8476	8424	8372	8320	8268	8216	8164	8112	8060	8008	7956	7904	7852	7800	7748	7696	7644	7592	7540	7488	7436	7384	7332	7280	7228	7176	7124	7072	7020	6968	6916	6864	6812	6760	6708	6656	6604	6552	6500	6448	6396	6344	6292	0
0	8820	8774	8727	8679	8630	8580	8529	8477	8425	8373	8321	8269	8217	8165	8113	8061	8009	7957	7905	7853	7801	7749	7697	7645	7593	7541	7489	7437	7385	7333	7281	7229	7177	7125	7073	7021	6969	6917	6865	6813	6761	6709	6657	6605	6553	6501	6449	6397	6345	6293	6241	0
0	8775	8728	8680	8631	8581	8530	8478	8426	8374	8322	8270	8218	8166	8114	8062	8010	7958	7906	7854	7802	7750	7698	7646	7594	7542	7490	7438	7386	7334	7282	7230	7178	7126	7074	7022	6970	6918	6866	6814	6762	6710	6658	6606	6554	6502	6450	6398	6346	6294	6242	6190	0
0	8729	8681	8632	8582	8531	8479	8427	8375	8323	8271	8219	8167	8115	8063	8011	7959	7907	7855	7803	7751	7699	7647	7595	7543	7491	7439	7387	7335	7283	7231	7179	7127	7075	7023	6971	6919	6867	6815	6763	6711	6659	6607	6555	6503	6451	6399	6347	6295	6243	6191	6139	0
0	8682	8633	8583	8532	8480	8428	8376	8324	8272	8220	8168	8116	8064	8012	7960	7908	7856	7804	7752	7700	7648	7596	7544	7492	7440	7388	7336	7284	7232	7180	7128	7076	7024	6972	6920	6868	6816	6764	6712	6660	6608	6556	6504	6452	6400	6348	6296	6244	6192	6140	6088	0
0	8634	8584	8533	8481	8429	8377	8325	8273	8221	8169	8117	8065	8013	7961	7909	7857	7805	7753	7701	7649	7597	7545	7493	7441	7389	7337	7285	7233	7181	7129	7077	7025	6973	6921	6869	6817	6765	6713	6661	6609	6557	6505	6453	6401	6349	6297	6245	6193	6141	6089	6037	0
0	8585	8534	8482	8430	8378	8326	8274	8222	8170	8118	8066	8014	7962	7910	7858	7806	7754	7702	7650	7598	7546	7494	7442	7390	7338	7286	7234	7182	7130	7078	7026	6974	6922	6870	6818	6766	6714	6662	6610	6558	6506	6454	6402	6350	6298	6246	6194	6142	6090	6038	5986	0
0	8535	8483	8431	8379	8327	8275	8223	8171	8119	8067	8015	7963	7911	7859	7807	7755	7703	7651	7599	7547	7495	7443	7391	7339	7287	7235	7183	7131	7079	7027	6975	6923	6871	6819	6767	6715	6663	6611	6559	6507	6455	6403	6351	6299	6247	6195	6143	6091	6039	5987	5935	0
0	8484	8432	8380	8328	8276	8224	8172	8120	8068	8016	7964	7912	7860	7808	7756	7704	7652	7600	7548	7496	7444	7392	7340	7288	7236	7184	7132	7080	7028	6976	6924	6872	6820	6768	6716	6664	6612	6560	6508	6456	6404	6352	6300	6248	6196	6144	6092	6040	5988	5936	5884	0
0	8433	8381	8329	8277	8225	8173	8121	8069	8017	7965	7913	7861	7809	7757	7705	7653	7601	7549	7497	7445	7393	7341	7289	7237	7185	7133	7081	7029	6977	6925	6873	6821	6769	6717	6665	6613	6561	6509	6457	6405	6353	6301	6249	6197	6145	6093	6041	5989	5937	5885	5833	0
0	8382	8330	8278	8226	8174	8122	8070	8018	7966	7914	7862	7810	7758	7706	7654	7602	7550	7498	7446	7394	7342	7290	7238	7186	7134	7082	7030	6978	6926	6874	6822	6770	6718	6666	6614	6562	6510	6458	6406	6354	6302	6250	6198	6146	6094	6042	5990	5938	5886	5834	5782	0
0	8331	8279	8227	8175	8123	8071	8019	7967	7915	7863	7811	7759	7707	7655	7603	7551	7499	7447	7395	7343	7291	7239	7187	7135	7083	7031	6979	6927	6875	6823	6771	6719	6667	6615	6563	6511	6459	6407	6355	6303	6251	6199	6147	6095	6043	5991	5939	5887	5835	5783	5731	0
0	8280	8228	8176	8124	8072	8020	7968	7916	7864	7812	7760	7708	7656	7604	7552	7500	7448	7396	7344	7292	7240	7188	7136	7084	7032	6980	6928	6876	6824	6772	6720	6668	6616	6564	6512	6460	6408	6356	6304	6252	6200	6148	6096	6044	5992	5940	5888	5836	5784	5732	5681	0
0	8229	8177	8125	8073	8021	7969	7917	7865	7813	7761	7709	7657	7605	7553	7501	7449	7397	7345	7293	7241	7189	7137	7085	7033	6981	6929	6877	6825	6773	6721	6669	6617	6565	6513	6461	6409	6357	6305	6253	6201	6149	6097	6045	5993	5941	5889	5837	5785	5733	5682	5632	0
0	8178	8126	8074	8022	7970	7918	7866	7814	7762	7710	7658	7606	7554	7502	7450	7398	7346	7294	7242	7190	7138	7086	7034	6982	6930	6878	6826	6774	6722	6670	6618	6566	6514	6462	6410	6358	6306	6254	6202	6150	6098	6046	5994	5942	5890	5838	5786	5734	5683	5633	5584	0
0	8127	8075	8023	7971	7919	7867	7815	7763	7711	7659	7607	7555	7503	7451	7399	7347	7295	7243	7191	7139	7087	7035	6983	6931	6879	6827	6775	6723	6671	6619	6567	6515	6463	6411	6359	6307	6255	6203	6151	6099	6047	5995	5943	5891	5839	5787	5735	5684	5634	5585	5537	0
0	8076	8024	7972	7920	7868	7816	7764	7712	7660	7608	7556	7504	7452	7400	7348	7296	7244	7192	7140	7088	7036	6984	6932	6880	6828	6776	6724	6672	6620	6568	6516	6464	6412	6360	6308	6256	6204	6152	6100	6048	5996	5944	5892	5840	5788	5736	5685	5635	5586	5538	5491	0
0	8025	7973	7921	7869	7817	7765	7713	7661	7609	7557	7505	7453	7401	7349	7297	7245	7193	7141	7089	7037	6985	6933	6881	6829	6777	6725	6673	6621	6569	6517	6465	6413	6361	6309	6257	6205	6153	6101	6049	5997	5945	5893	5841	5789	5737	5686	5636	5587	5539	5492	5446	0
0	7974	7922	7870	7818	7766	7714	7662	7610	7558	7506	7454	7402	7350	7298	7246	7194	7142	7090	7038	6986	6934	6882	6830	6778	6726	6674	6622	6570	6518	6466	6414	6362	6310	6258	6206	6154	6102	6050	5998	5946	5894	5842	5790	5738	5687	5637	5588	5540	5493	5447	5402	0
0	7923	7871	7819	7767	7715	7663	7611	7559	7507	7455	7403	7351	7299	7247	7195	7143	7091	7039	6987	6935	6883	6831	6779	6727	6675	6623	6571	6519	6467	6415	6363	6311	6259	6207	6155	6103	6051	5999	5947	5895	5843	5791	5739	5688	5638	5589	5541	5494	5448	5403	5359	0
0	7872	7820	7768	7716	7664	7612	7560	7508	7456	7404	7352	7300	7248	7196	7144	7092	7040	6988	6936	6884	6832	6780	6728	6676	6624	6572	6520	6468	6416	6364	6312	6260	6208	6156	6104	6052	6000	5948	5896	5844	5792	5740	5689	5639	5590	5542	5495	5449	5404	5360	5317	0
0	7821	7769	7717	7665	7613	7561	7509	7457	7405	7353	7301	7249	7197	7145	7093	7041	6989	6937	6885	6833	6781	6729	6677	6625	6573	6521	6469	6417	6365	6313	6261	6209	6157	6105	6053	6001	5949	5897	5845	5793	5741	5690	5640	5591	5543	5496	5450	5405	5361	5318	5276	0
0	7770	7718	7666	7614	7562	7510	7458	7406	7354	7302	7250	7198	7146	7094	7042	6990	6938	6886	6834	6782	6730	6678	6626	6574	6522	6470	6418	6366	6314	6262	6210	6158	6106	6054	6002	5950	5898	5846	5794	5742	5691	5641	5592	5544	5497	5451	5406	5362	5319	5277	5236	0
0	7719	7667	7615	7563	7511	7459	7407	7355	7303	7251	7199	7147	7095	7043	6991	6939	6887	6835	6783	6731	6679	6627	6575	6523	6471	6419	6367	6315	6263	6211	6159	6107	6055	6003	5951	5899	5847	5795	5743	5692	5642	5593	5545	5498	5452	5407	5363	5320	5278	5237	5197	0
0	7668	7616	7564	7512	7460	7408	7356	7304	7252	7200	7148	7096	7044	6992	6940	6888	6836	6784	6732	6680	6628	6576	6524	6472	6420	6368	6316	6264	6212	6160	6108	6056	6004	5952	5900	5848	5796	5744	5693	5643	5594	5546	5499	5453	5408	5364	5321	5279	5238	5198	5159	0
0	7617	7565	7513	7461	7409	7357	7305	7253	7201	7149	7097	7045	6993	6941	6889	6837	6785	6733	6681	6629	6577	6525	6473	6421	6369	6317	6265	6213	6161	6109	6057	6005	5953	5901	5849	5797	5745	5694	5644	5595	5547	5500	5454	5409	5365	5322	5280	5239	5199	5160	5122	0
0	7566	7514	7462	7410	7358	7306	7254	7202	7150	7098	7046	6994	6942	6890	6838	6786	6734	6682	6630	6578	6526	6474	6422	6370	6318	6266	6214	6162	6110	6058	6006	5954	5902	5850	5798	5746	5695	5645	5596	5548	5501	5455	5410	5366	5323	5281	5240	5200	5161	5123	5086	0
0	7515	7463	7411	7359	7307	7255	7203	7151	7099	7047	6995	6943	6891	6839	6787	6735	6683	6631	6579	6527	6475	6423	6371	6319	6267	6215	6163	6111	6059	6007	5955	5903	5851	5799	5747	5696	5646	5597	5549	5502	5456	5411	5367	5324	5282	5241	5201	5162	5124	5087	5051	0
0	7464	7412	7360	7308	7256	7204	7152	7100	7048	6996	6944	6892	6840	6788	6736	6684	6632	6580	6528	6476	6424	6372	6320	6268	6216	6164	6112	6060	6008	5956	5904	5852	5800	5748	5697	5647	5598	5550	5503	5457	5412	5368	5325	5283	5242	5202	5163	5125	5088	5052	5017	0
0	7413	7361	7309	7257	7205	7153	7101	7049	6997	6945	6893	6841	6789	6737	6685	6633	6581	6529	6477	6425	6373	6321	6269	6217	6165	6113	6061	6009	5957	5905	5853	5801	5749	5698	5648	5599	5551	5504	5458	5413	5369	5326	5284	5243	5203	5164	5126	5089	5053	5018	4984	0
0	7362	7310	7258	7206	7154	7102	7050	6998	6946	6894	6842	6790	6738	6686	6634	6582	6530	6478	6426	6374	6322	6270	6218	6166	6114	6062	6010	5958	5906	5854	5802	5750	5699	5649	5600	5552	5505	5459	5414	5370	5327	5285	5244	5204	5165	5127	5090	5054	5019	4985	4952	0
0	7311	7259	7207	7155	7103	7051	6999	6947	6895	6843	6791	6739	6687	6635	6583	6531	6479	6427	6375	6323	6271	6219	6167	6115	6063	6011	5959	5907	5855	5803	5751	5700	5650	5601	5553	5506	5460	5415	5371	5328	5286	5245	5205	5166	5128	5091	5055	5020	4986	4953	4921	0
0	7260	7208	7156	7104	7052	7000	6948	6896	6844	6792	6740	6688	6636	6584	6532	6480	6428	6376	6324	6272	6220	6168	6116	6064	6012	5960	5908	5856	5804	5752	5701	5651	5602	5554	5507	5461	5416	5372	5329	5287	5246	5206	5167	5129	5092	5056	5021	4987	4954	4922	4891	0
0	7209	7157	7105	7053	7001	6949	6897	6845	6793	6741	6689	6637	6585	6533	6481	6429	6377	6325	6273	6221	6169	6117	6065	6013	5961	5909	5857	5805	5753	5702	5652	5603	5555	5508	5462	5417	5373	5330	5288	5247	5207	5168	5130	5093	5057	5022	4988	4955	4923	4892	4860	0
0	7158	7106	7054	7002	6950	6898	6846	6794	6742	6690	6638	6586	6534	6482	6430	6378	6326	6274	6222	6170	6118	6066	6014	5962	5910	5858	5806	5754	5703	5653	5604	5556	5509	5463	5418	5374	5331	5289	5248	5208	5169	5131	5094	5058	5023	4989	4956	4924	4893	4861	4828	0
0	7107	7055	7003	6951	6899	6847	6795	6743	6691	6639	6587	6535	6483	6431	6379	6327	6275	6223	6171	6119	6067	6015	5963	5911	5859	5807	5755	5704	5654	5605	5557	5510	5464	5419	5375	5332	5290	5249	5209	5170	5132	5095	5059	5024	4990	4957	4925	4894	4862	4829	4795	0
0	7056	7004	6952	6900	6848	6796	6744	6692	6640	6588	6536	6484	6432	6380	6328	6276	6224	6172	6120	6068	6016	5964	5912	5860	5808	5756	5705	5655	5606	5558	5511	5465	5420	5376	5333	5291	5250	5210	5171	5133	5096	5060	5025	4991	4958	4926	4895	4863	4830	4796	4761	0
0	7005	6953	6901	6849	6797	6745	6693	6641	6589	6537	6485	6433	6381	6329	6277	6225	6173	6121	6069	6017	5965	5913	5861	5809	5757	5706	5656	5607	5559	5512	5466	5421	5377	5334	5292	5251	5211	5172	5134	5097	5061	5026	4992	4959	4927	4896	4864	4831	4797	4762	4726	0
0	6954	6902	6850	6798	6746	6694	6642	6590	6538	6486	6434	6382	6330	6278	6226	6174	6122	6070	6018	5966	5914	5862	5810	5758	5707	5657	5608	5560	5513	5467	5422	5378	5335	5293	5252	5212	5173	5135	5098	5062	5027	4993	4960	4928	4897	4865	4832	4798	4763	4727	4690	0
0	6903	6851	6799	6747	6695	6643	6591	6539	6487	6435	6383	6331	6279	6227	6175	6123	6071	6019	5967	5915	5863	5811	5759	5708	5658	5609	5561	5514	5468	5423	5379	5336	5294	5253	5213	5174	5136	5099	5063	5028	4994	4961	4929	4898	4866	4833	4799	4764	4728	4691	4653	0
0	6852	6800	6748	6696	6644	6592	6540	6488	6436	6384	6332	6280	6228	6176	6124	6072	6020	5968	5916	5864	5812	5760	5709	5659	5610	5562	5515	5469	5424	5380	5337	5295	5254	5214	5175	5137	5100	5064	5029	4995	4962	4930	4899	4867	4834	4800	4765	4729	4692	4654	4615	0
0	6801	6749	6697	6645	6593	6541	6489	6437	6385	6333	6281	6229	6177	6125	6073	6021	5969	5917	5865	5813	5761	5710	5660	5611	5563	5516	5470	5425	5381	5338	5296	5255	5215	5176	5138	5101	5065	5030	4996	4963	4931	4900	4868	4835	4801	4766	4730	4693	4655	4616	4576	0
0	6750	6698	6646	6594	6542	6490	6438	6386	6334	6282	6230	6178	6126	6074	6022	5970	5918	5866	5814	5762	5711	5661	5612	5564	5517	5471	5426	5382	5339	5297	5256	5216	5177	5139	5102	5066	5031	4997	4964	4932	4901	4869	4836	4802	4767	4731	4694	4656	4617	4577	4536	0
0	6699	6647	6595	6543	6491	6439	6387	6335	6283	6231	6179	6127	6075	6023	5971	5919	5867	5815	5763	5712	5662	5613	5565	5518	5472	5427	5383	5340	5298	5257	5217	5178	5140	5103	5067	5032	4998	4965	4933	4902	4870	4837	4803	4768	4732	4695	4657	4618	4578	4537	4495	0
0	6648	6596	6544	6492	6440	6388	6336	6284	6232	6180	6128	6076	6024	5972	5920	5868	5816	5764	5713	5663	5614	5566	5519	5473	5428	5384	5341	5299	5258	5218	5179	5141	5104	5068	5033	4999	4966	4934	4903	4871	4838	4804	4769	4733	4696	4658	4619	4579	4538	4496	4453	0
